id,country,county,municipality,civilparish,city,citygenitive,street
77,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Sodų gatvė
78,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Statybininkų gatvė
79,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Sveikatos gatvė
80,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,T. Kosciuškos gatvė
81,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Taikos gatvė
82,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Tulpių gatvė
83,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Turgaus gatvė
84,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Turistų gatvė
85,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Tylos gatvė
86,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Užuovėjos gatvė
87,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,V. Krėvės gatvė
88,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,V. Kudirkos gatvė
89,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Vasario 16-osios gatvė
90,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Veisiejų gatvė
91,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Vieversių gatvė
92,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Vilniaus alėja
93,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Vingio gatvė
94,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Vytauto gatvė
95,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Ąžuolo gatvė
96,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Čečiotos gatvė
97,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Šaltinių gatvė
98,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Šilo gatvė
99,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Šiltnamių gatvė
100,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Šlaito gatvė
101,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Šv. Jokūbo gatvė
102,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Žalioji gatvė
103,LIETUVOS RESPUBLIKA,Alytaus apskritis,Druskininkų savivaldybė,,Druskininkai,Druskininkų miestas,Žolynų gatvė
