institution,elderate,city,street,numbers
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Druskininkų miestas,Šiltnamių gatvė,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Druskininkų miestas,Šlaito gatvė,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Druskininkų miestas,Šv. Jokūbo gatvė,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Druskininkų miestas,Žalioji gatvė,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Druskininkų miestas,Žolynų gatvė,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Dubraviškių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Dulgininkų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Gailiūnų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Gerdašių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Grūto kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Guobinių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Guronių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Janavo kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Jaskonių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Jovaišių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Kamorūnų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Kaziulių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Kermušijos kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Krivonių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Latežerio kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Leipalingio kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Leipalingio miestelis,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Liepiškių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Lipliūnų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Margų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Mašnyčių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Mažonių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Miciūnų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Mikalinos kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Mizarų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Naujasodės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Neravų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Panemunės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Paseirės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Radvilonių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Randamonių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Ratnyčios kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Raudonikių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Ricielių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Ringėliškės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Saltoniškės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Savanorių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Snaigupės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Stračiūnų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Sventijansko kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Tautėnų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Timakavo kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Vaikšnoriškės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Veršių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Viečiūnų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Vileikių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Vilkanastrų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Voverių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Zasčiūniškės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Černiauskų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Čivonių kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Šaulėnų kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Švendubrės kaimas,,
Lazdijų-Druskininkų rinkimų apygarda Nr. 71,,Žiogelių kaimas,,
