institution,elderate,city,street,numbers
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Duoniūnų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Dzivoniškio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Eičionių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Girvalakių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Gūrų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Jaučiapievio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Jokšiškių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Jokšių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Juozapavos kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Jurėniškių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kandrėnėlių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kandrėnų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kepuriškio glž. st.,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kepuriškio viensėdis,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kepurių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kerelių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kirkėnų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kreipšių kaimas,Jaunimo gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kreipšių kaimas,Lauko gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kreipšių kaimas,Mituvos gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Kreipšių kaimas,Vėželių gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Labdiškio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Laibiškių viensėdis,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Laičių kaimas,Kaštonų gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Laičių kaimas,Liepų gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Laičių kaimas,Skapiškio gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Laičių kaimas,Sodų gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Laičių kaimas,Ąžuolo gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Laukelių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Lazdynupio viensėdis,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Mikiškių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Mikniškių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Mirabelėlio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Misiukiškio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Mituvos kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Mičiūnų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Miškonių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Naivių kaimas,Kupos gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Naivių kaimas,Lauko gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Naivių kaimas,Liepų gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Naivių kaimas,Mokyklos gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Naivių kaimas,Parko gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Naivių kaimas,Tujų gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Narbutų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Paliesio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Pocauskų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Puponių I kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Salagalio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio glž. st.,Depo gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio glž. st.,Ramioji gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio glž. st.,Stoties gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,A. Merkio gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Dariaus ir Girėno gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,J. Janonio gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Lauko gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Mokyklos gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Pandėlio gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Rokiškio gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Senoji gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Trumpoji gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Tujų gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Varpo aikštė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Vilniaus gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio miestelis,Žilvičių gatvė,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Skapiškio viensėdis,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Slabados kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Staniuliškio viensėdis,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Stukonių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Stukų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Tatkonių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Topolio viensėdis,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Totorių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Tvirų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Vaduvų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Vainiškių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Vengriškio viensėdis,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Vergučių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Vėželių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Čivonių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Čivų kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Čypelių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Čypiškių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Šileikiškio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Šimiškių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Šiurpiškių kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Švedukalnio kaimas,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Žardeliškių viensėdis,,
Kupiškio rajono savivaldybė Skapiškio seniūnija,,Žiogų viensėdis,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Bagdoniškių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Bajoriškių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Baronų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Bražiškių I kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Bražiškių II kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Budrionių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Butrimų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Dvariškių viensėdis,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Girėnų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Gražiškių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Gudgalio kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Ilgučių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Ilčiūnų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Jauniūnų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Kantrimiškio kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Kumpiniškio kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Kumponiškio kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Kunčių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Lukonių kaimas,Beržytės gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Lukonių kaimas,Eglyno gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Lukonių kaimas,Jaunimo gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Lukonių kaimas,Kaštonų gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Lukonių kaimas,Liepų gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Lukonių kaimas,Paupio gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Lukonių kaimas,Vilties gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Masilioniškio kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Miliūnų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Oniūnų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Padembio kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Pagirės kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Pamarnakių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Paryžės kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Pasubatės kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Paviešinčių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Radžiūnų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Raugališkio kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Rudiškių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Skverbų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Smėlinkos kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Stirniškių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Stračnių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Asiūklynės gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Aukštaičių aikštė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Biržų gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Bokšto gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Depo gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Dvariškių gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Gintaro gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Ilgalaukių gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Klaipėdos gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Kupiškio gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Liepų gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Medžiotojų gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,P. Černiausko gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Panevėžio gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,S. Nėries gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Sodų gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Stoties gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Topolių gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Viešintos gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestas,Vilniaus gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestelis,Lauko gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestelis,Malūno gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestelis,Viešintos gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestelis,Vilniaus gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestelis,Vilties gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus miestelis,Vincės Jonuškaitės gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Subačiaus viensėdis,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Terpeikių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Valakų kaimas,Ateities gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Valakų kaimas,Pievų gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Valakų kaimas,Ąžuolų gatvė,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Varaniškių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Vigodkos kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Vivulių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Vėveliškio kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Zalietiškių viensėdis,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Čečelių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Šaltenių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Šaukliškių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Šiaudinių kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Žviliūnų kaimas,,
Kupiškio rajono savivaldybė Subačiaus seniūnija,,Žvirblionių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Abručiovkos kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adomynės kaimas,Adomo Vilėniškio gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adomynės kaimas,Aluoties gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adomynės kaimas,Beržyno gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adomynės kaimas,Dvaro gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adomynės kaimas,Liepų gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adomynės kaimas,Pagojės gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adomynės kaimas,Saulės gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adomynės kaimas,Šlapių gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Adukiškio viensėdis,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Aluotų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Apirbų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Ažubalių I kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Ažubalių II kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Bagdonavos kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Bartešiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Beregių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Braknių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Bugailiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Butkūnų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Butėnų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Dapšių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Daukų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Druskių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Gaigalių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Galsiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Gegužinių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Geiminių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Grubų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Inkliuzų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodlaukio kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Aukštaičių gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Bokšto gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Girelės gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Juodupės gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Kazimiero Spaičio gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Kepurinės gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Lauko gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Mokyklos gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Parko gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodpėnų kaimas,Tuopų gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Juodžiūnų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Jurgeliškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Jurkštų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Kairių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Kalnelio kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Karaliūniškio kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Keginių kaimas,Jaunimo gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Keginių kaimas,Kupiškio gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Keginių kaimas,Miško gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Kepurynės kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Kurapkiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Labeikių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Lanauskų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Linkiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Lipkiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Lukošiškio kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Malvinavos kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Margavonės kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Mazgeliškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Mieliūnų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Mielošių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Migonių kaimas,Vedrupio gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Miškinėlių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Naujikų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Nociūnų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Obonių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Pagojės kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Paižinio kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Pajuodbalio kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Papušės kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Pelyšių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Pjūklų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Puknių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Punkiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Puodžiukiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Puodžiuliškio viensėdis,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Puožo kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Puponių II kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Puzionių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Puzionėlių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Pūstelninkų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Raukštonių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Rozalimo kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Ruzgų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Sokonių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Starkonių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Tumasonių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Uldukių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Uogšilio kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Vairiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Varneliškių viensėdis,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Vidugirių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Vilviškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Visbarų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Vodonių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Vėderiškių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Čviklių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šapalų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šerelių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šernupio kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šetekšnų kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šileikių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Aikštės gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Balos gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Daržų gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Girelės gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Girios gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Juodžiūnų gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Kepyklos gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Kupiškio gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Lauko gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Malūno gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Pagirėlės gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Pjūklų gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Pušynėlio gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Skapiškio gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Stadiono gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Svėdasų gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Vandentiekio gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonių miestelis,Šimonėlių gatvė,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Šimonėlių kaimas,,
Kupiškio rajono savivaldybė Šimonių seniūnija,,Žeimių kaimas,,
