institution,elderate,city,street,numbers
Prienų rajono savivaldybė Balbieriškio seniūnija,,Mackių kaimas,Tylioji gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Mackių kaimas,Vaičiukupio gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Mardosų kaimas,Alytaus plentas,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Mardosų kaimas,Pašilės gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Mardosų kaimas,Šaltinių gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Medinų kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Medvišių kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Medžiukų kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Melniškių kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Naravų kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Naujojo Balbieriškio kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Navasiolkos kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Nešeikių kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Norkūnų kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Pabrasčių kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Paduoblio kaimas,Kaštonų gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Paduoblio kaimas,Maumedžių gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Paduoblio kaimas,Pušyno gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Paprūdžių kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Pramezio kaimas,Dvaro gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Pramezio kaimas,Lauko gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Putrišių kaimas,Lankų gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Putrišių kaimas,Volungių gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Ringėnų kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Rudžiakampių kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Sūkurių kaimas,Kaštonų gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Sūkurių kaimas,Klevų gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Sūkurių kaimas,Miško gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Sūkurių kaimas,Paupio gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Sūkurių kaimas,Žalgirio gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Uosos kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Vaivos kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Vartų kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Vazgaikiemio kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Zaslonos kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Ąžuolų kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žagarių kaimas,Balandžių gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žagarių kaimas,Beržų gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žagarių kaimas,Ežerėlio gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žagarių kaimas,Jaunimo gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žagarių kaimas,Piliakalnio gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žagarių kaimas,Tuopų gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žagarių kaimas,Vilties gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žiegždrių kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žiūronių kaimas,Sodų gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žiūronių kaimas,Ąžuolų gatvė,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žvyrynų kaimas,,
Prienų rajono savivaldybė Balbieriškio seniūnija,,Žydaviškio kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Antaniškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Dambravos kaimas,Juodupės gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Garšvinės kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Gražučių kaimas,Alyvų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Gražučių kaimas,Sodybų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Gražučių kaimas,Tulpių gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Aklaežerio gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Alytaus gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Dainavos gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Draugystės gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Kaimynų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Kauno plentas,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Kelmyno gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Lapupio gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Liepų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Maironio gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Mokyklos gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Sodų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Šventupės gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Žemaitės gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Išlaužo kaimas,Žvejų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Kazimieravos kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Kliokiškės kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Lapupio kaimas,Lapupio gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Mogiškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Pakampiškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Pakumprio kaimas,Kumprės gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Pakumprio kaimas,Liepų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Pakumprio kaimas,Šilo gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Patelviškio kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Pačiudiškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Petraitiškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Rutkiškių kaimas,Gėlių gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Rutkiškių kaimas,Rasų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Rutkiškių kaimas,Sodų gatvė,
Prienų rajono savivaldybė Išlaužo seniūnija,,Sprindiškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Trakinės kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Čepeliškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Čiudiškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Šaltiniškių kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Šaltupio kaimas,,
Prienų rajono savivaldybė Išlaužo seniūnija,,Šiauliškių kaimas,,
Prienų rajono savivaldybė Jiezno seniūnija,,Anglininkų kaimas,,
