institution,elderate,city,street,numbers
Jonavos rajono savivaldybė Dumsių seniūnija,,Bulotų kaimas,Skroblų gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Bulotų kaimas,Tuopų gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Bulotų kaimas,Uosių gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Bulotų kaimas,Vingio gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Bulotų kaimas,Ąžuolo gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Bulotų kaimas,Šermukšnių gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Dirvalių kaimas,,
Jonavos rajono savivaldybė Dumsių seniūnija,,Dumsiškių kaimas,,
Jonavos rajono savivaldybė Dumsių seniūnija,,Dumsių glž. st.,,
Jonavos rajono savivaldybė Dumsių seniūnija,,Dumsių kaimas,,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gaižiūnų glž. st.,,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gaižiūnų kaimas,Alyvų gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gaižiūnų kaimas,Beržų gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gaižiūnų kaimas,Gėlių gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gaižiūnų kaimas,Miško gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gaižiūnų kaimas,Vingio gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Alyvų gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Aronijų gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Beržyno gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Beržų gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Gluosnių gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Gulbiniškių kelias,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Ievų gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Kadagių gatvė,
Jonavos rajono savivaldybė Dumsių seniūnija,,Gulbiniškių kaimas,Lazdynų gatvė,
