institution,elderate,city,street,numbers
Zarasų rajono savivaldybė Degučių seniūnija,,Zokorių kaimas,,
Zarasų rajono savivaldybė Degučių seniūnija,,Šalinėnų kaimas,,
Zarasų rajono savivaldybė Degučių seniūnija,,Šavašų viensėdis,,
Zarasų rajono savivaldybė Degučių seniūnija,,Šeparnės viensėdis,,
Zarasų rajono savivaldybė Degučių seniūnija,,Šiukščių kaimas,,
Zarasų rajono savivaldybė Degučių seniūnija,,Ūžėniškių kaimas,,
Zarasų rajono savivaldybė Degučių seniūnija,,Žvilbučių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Antadavainės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Antakalnio kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Antažiegės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Avižių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Berniūnų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Betiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Bileišių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Brogiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Butkelių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Davainių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Didžiadvario kaimas,Emilijos Pliaterytės gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Didžiadvario kaimas,Hipodromo gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dikmonių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Drageliškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų gyv.,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,A. Vienažindžio gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Ežero gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,J. Biliūno gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,K. Būgos gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Liepų gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Nepriklausomybės aikštė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,P. Širvio gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Pirties gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Sodų gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Sporto gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Taikos gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Vilniaus gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų miestas,Vytauto gatvė,
Zarasų rajono savivaldybė Dusetų seniūnija,,Dusetų viensėdis,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Eivenių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Gasių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Griovadvario viensėdis,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Gruodiškių viensėdis,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Gugių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Jaskoniškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Jasų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Jatkūniškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Jodaugių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Jomeikių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kairionių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kalbutiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kalniškių I kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kamionkos viensėdis,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kavolių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Krakynės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kraštų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kuikių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kundročių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Kunotų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Likančių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Lungelių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Marciūniškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Maskvyčių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Matiukų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Meilūnų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Melnyčinės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Merkiškių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Merkių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Morkūnų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Narkyčių kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Naujasodžio kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Navikų kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Pabalnės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Paberžės kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Padustėlio kaimas,,
Zarasų rajono savivaldybė Dusetų seniūnija,,Paeglynės kaimas,,
