id,country,county,municipality,civilparish,city,citygenitive,street
40,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Draugystės 5-oji gatvė
41,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Draugystės 6-oji gatvė
42,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Draugystės 7-oji gatvė
43,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Draugystės 8-oji gatvė
44,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Draugystės 9-oji gatvė
45,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Eglyno gatvė
46,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,P. Eimučio gatvė
47,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Ežero gatvė
48,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Garažų gatvė
49,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Gedimino gatvė
50,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Gegužės gatvė
51,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,L. Giros gatvė
52,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Grybelių gatvė
53,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Jaunystės gatvė
54,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Joneliškio gatvė
55,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Kalno gatvė
56,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Kampo gatvė
57,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Kaštonų gatvė
58,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Kauno gatvė
59,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Kęstučio gatvė
60,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Kovo 11-osios gatvė
61,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Kranto gatvė
62,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Krašuonos gatvė
63,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,V. Kudirkos gatvė
