id,country,county,municipality,civilparish,city,citygenitive,street
81,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Darželio gatvė,,
82,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Daubos gatvė,,
83,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,S. Daukanto gatvė,,
84,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Daumanto gatvė,,
85,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Dobilo gatvė,,
86,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,K. Donelaičio gatvė,,
87,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Dotnuvos gatvė,,
88,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Draugystės prospektas,,
89,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Draugystės Sodų 1-oji gatvė,,
90,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Draugystės Sodų 2-oji gatvė,,
91,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Draugystės takas,,
92,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Druskininkų gatvė,,
93,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Dubijos gatvė,,
94,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Dubysos gatvė,,
95,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Dukto gatvė,,
96,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Dvaro gatvė,,
97,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Eglyno gatvė,,
98,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Eidivilo gatvė,,
99,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Elnio gatvė,,
100,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Energetikų gatvė,,
101,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Erškėčių gatvė,,
102,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Estų gatvė,,
103,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Etten-Leuro gatvė,,
104,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Ežero gatvė,,
105,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gabijos gatvė,,
106,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gailių gatvė,,
107,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gaisrininkų gatvė,,
108,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gamybos gatvė,,
109,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Ganyklų gatvė,,
110,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Garažų gatvė,,
111,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gardino gatvė,,
112,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gegužių gatvė,,
113,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Z. Gėlės gatvė,,
114,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Geležinkelio gatvė,,
115,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Geluvos gatvė,,
116,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Genupio gatvė,,
117,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gervių gatvė,,
118,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gilijos gatvė,,
119,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Ginkūnų gatvė,,
120,LIETUVOS RESPUBLIKA,Šiaulių apskritis,Šiaulių miesto savivaldybė,Šiauliai,Gintaro Sodų 1-oji gatvė,,
